"","DOHREGION","EBLADDER","EBONE","EBRAIN","EBREAST","ECOLORECTA","EESOPHAGUS","EKIDNEY","ELARYNX","ELEUKEMIA","ELIVER","ELUNG","EMESOTHELI","ENASAL","ENHL","EORAL","EOTHER","EOVARY","EPANCREAS","EPROSTATE","ESTOMACH","ETESTIS","ETHYROID","ETISSUE","ETOTAL","EUTERUS","HBLADDER","HBONE","HBRAIN","HBREAST","HCOLORECTA","HESOPHAGUS","HKIDNEY","HLARYNX","HLEUKEMIA","HLIVER","HLUNG","HMESOTHELI","HNASAL","HNHL","HORAL","HOVARY","HPANCREAS","HPROSTATE","HSTOMACH","HTESTIS","HTHYROID","HUTERUS","LATITUDE","LONGITUDE","OBLADDER","OBONE","OBRAIN","OBREAST","OCOLORECTA","OESOPHAGUS","OKIDNEY","OLARYNX","OLEUKEMIA","OLIVER","OLUNG","OMESOTHELI","ONASAL","ONHL","OORAL","OOTHER","OOVARY","OPANCREAS","OPROSTATE","OSTOMACH","OTESTIS","OTHYROID","OTOTAL","OUTERUS","TISSUE","TISSUE0","YEAR","AI_TOT","A_TOT","B_TOT","F_TOT","HH_SIZE","HU_OCC","HU_VAC","H_TOT","MU_TOT","M_TOT","NH_TOT","O_TOT","PI_TOT","POP_TOT","POVOVER","POVUNDER","TOT_HSPLUS","TOT_LT_HS","W_TOT","inc_breast","log_offset","obs_inc","pred_cases_breast"
"42","360610018004",1.70287,0.0586105,0.423357,4.17879,3.42327,0.387534,1.12239,0.295264,0.922958,0.615187,4.36445,0.0642826,0.0472532,1.49912,0.78241,4.79028,0.443348,0.957828,5.63239,0.640459,0.191995,0.918732,0.218472,34.6384,0.957149,-1,0,0,-1,0,0,0,0,-1,1,0,-1,0,0,1,0,0,-1,1,0,1,0,40.720138,-73.991009,2,0,2,2,1,0,4,0,1,9,4,0,0,8,1,32,1,1,2,2,0,2,75,0,1,0,2009,2,610,133,498,2.456521739,368,73,157,19,604,945,63,0,1102,461,90,425,229,275,401.6064257,1.4300217309,0.4786074438,3.95548295187361
"43","360610018007",1.78228,0.0793258,0.498139,4.76482,3.35026,0.395191,1.1787,0.30931,0.988175,0.613306,4.62576,0.0710815,0.0496992,1.58267,0.791737,5.03671,0.496285,0.922089,6.03827,0.645575,0.251193,1.19281,0.251894,37.0364,1.12108,-1,0,0,-1,0,0,0,0,-1,1,0,-1,0,0,1,0,0,-1,1,0,1,0,40.719048,-73.991562,1,0,1,5,2,0,1,0,0,3,7,0,0,1,2,6,0,3,4,3,0,1,41,1,0,0,2009,5,1117,13,766,3.311158798,466,13,248,48,782,1300,131,0,1548,762,653,550,503,234,652.74151436,1.5612597609,1.0493575833,3.48984586952274
"44","360610020001",2.94496,0.134178,0.844872,11.0647,6.33437,0.643742,2.02598,0.493723,1.75361,0.986169,8.84765,0.113742,0.0858494,2.82471,1.29388,9.11498,1.15558,1.78393,8.54721,1.13535,0.295357,2.01879,0.422308,67.5908,2.7252,-1,0,0,0,0,0,0,0,-1,1,0,-1,0,0,0,0,0,-1,1,0,0,0,40.720555,-73.975276,1,0,3,4,4,0,1,0,0,3,10,0,0,2,1,5,1,1,4,2,0,1,44,0,1,0,2009,39,333,548,1407,2.695747001,917,4,1682,137,1065,790,713,5,2472,1533,1048,917,701,697,284.29282161,2.4037598606,0.3615100274,9.74785724928656
"45","360610020002",1.98035,0.0902898,0.56079,7.11476,4.13844,0.426696,1.33888,0.328533,1.15749,0.65956,5.73793,0.0773964,0.0563516,1.8579,0.860591,5.9954,0.741956,1.1588,5.63339,0.748364,0.208364,1.33125,0.280913,44.2448,1.76035,-1,0,0,0,0,0,0,0,-1,1,0,-1,0,0,0,0,0,0,1,0,0,0,40.720557,-73.976645,2,0,0,9,2,0,2,0,0,3,3,0,0,1,0,7,0,0,5,1,0,2,40,3,0,0,2009,13,254,339,898,2.651125402,622,5,1078,77,751,571,478,2,1649,1011,930,488,551,486,1002.2271715,1.9621714994,1.2649759092,6.35251257587809
"46","360610020003",1.14941,0.0432825,0.310909,4.38541,2.53526,0.253771,0.789912,0.190238,0.66755,0.380146,3.58042,0.0435824,0.0330128,1.09537,0.494981,3.52121,0.461603,0.725541,3.26687,0.448483,0.0817492,0.716234,0.154184,26.4496,1.12048,-1,0,0,0,0,0,0,0,-1,1,0,-1,0,0,0,0,0,0,1,0,0,0,40.71981,-73.976938,1,0,1,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,5,1,0,2,17,1,0,0,2009,12,154,126,476,2.559485531,311,3,518,22,320,278,200,0,796,405,202,224,259,282,420.16806723,1.478283122,0.4560577004,4.02475431627699
"47","360610021001",1.50111,0.132856,0.787737,5.75869,3.16091,0.376885,1.40615,0.328515,1.21216,0.691195,3.8131,0.0591653,0.0635356,1.92272,0.997031,6.25108,0.569651,0.775738,5.87919,0.649369,0.721308,2.35674,0.397853,40.9823,1.1696,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,1,0,0,0,0,0,0,0,40.713693,-74.00879,1,0,0,11,1,0,2,1,2,0,3,0,0,1,1,5,1,0,7,0,2,2,41,1,0,0,2009,1,352,50,1510,2.149728997,1476,133,187,119,1663,2986,42,1,3173,2233,0,1720,15,2608,728.47682119,1.7507100183,1.9101566502,5.97665984509892
"48","360610021002",1.23453,0.121385,0.699274,5.50619,2.79592,0.321326,1.23201,0.284603,1.0773,0.612798,3.3298,0.0475744,0.0563831,1.6819,0.88395,5.47981,0.549358,0.688409,4.83855,0.560005,0.556391,2.08963,0.347645,36.1177,1.12297,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,1,0,0,0,0,0,0,0,40.714983,-74.011288,0,0,0,4,0,0,1,0,0,0,2,0,0,2,0,3,0,0,6,0,1,2,21,0,0,0,2009,2,480,109,1426,2.176898223,1238,173,153,128,1441,2714,36,1,2867,1822,32,1384,0,2111,280.50490884,1.7058729139,0.726455135,5.6681968951472
"49","360610022011",1.36568,0.0712589,0.418825,4.06378,2.70542,0.300881,0.922587,0.233027,0.806717,0.463698,3.61099,0.0545218,0.0402713,1.29616,0.614939,4.20913,0.432393,0.742957,4.388,0.516401,0.275427,1.06694,0.215987,29.7681,0.952113,-1,0,0,0,0,0,0,0,-1,1,0,-1,0,0,0,0,0,-1,1,0,0,0,40.720466,-73.982892,0,0,0,6,1,0,0,0,0,0,5,0,0,0,0,1,0,0,1,2,0,2,18,0,0,0,2009,12,258,95,719,2.374350087,577,83,642,97,688,765,320,0,1407,940,389,698,331,625,834.49235049,1.402113575,1.4764578791,3.94265713257801
"50","360610022012",0.957261,0.0619797,0.333342,2.34594,1.77056,0.219612,0.697482,0.18332,0.584115,0.379248,2.25112,0.0392303,0.0310253,0.953912,0.507924,3.03191,0.248451,0.463054,3.35365,0.355522,0.273497,0.90055,0.172576,20.6256,0.510266,-1,0,0,0,0,0,0,0,-1,1,0,-1,0,0,1,0,0,-1,1,0,0,0,40.719262,-73.983502,2,0,0,2,2,0,1,0,0,2,3,0,0,0,0,4,1,0,3,0,0,1,23,2,0,0,2009,17,247,115,585,2.302912621,515,46,442,35,670,813,239,1,1255,685,112,605,127,601,341.88034188,0.8526861745,0.852536723,2.32534038015203
"51","360610022013",1.7171,0.0729725,0.46651,5.83581,3.5794,0.364154,1.11039,0.267828,0.991888,0.540488,5.00261,0.0667684,0.0469352,1.55461,0.694761,5.06145,0.616133,1.0169,4.66689,0.642294,0.139605,1.03268,0.227673,37.1539,1.43811,-1,0,0,0,0,0,0,0,-1,1,0,-1,0,0,0,0,0,-1,1,0,0,0,40.718842,-73.981419,2,0,1,6,1,0,1,2,1,4,4,0,0,3,1,6,0,0,2,2,0,0,39,3,0,0,2009,19,312,288,760,2.825902335,471,2,694,45,571,637,289,0,1331,767,770,480,284,378,789.47368421,1.7640130736,1.0281349119,4.9443231810105
"52","360610022014",5.09229,0.138595,1.07755,13.7423,9.77503,1.04777,2.99007,0.769126,2.54954,1.47857,13.6277,0.200937,0.122576,4.0901,1.87852,13.3012,1.45487,2.79462,14.4746,1.80061,0.272082,2.30272,0.554713,99.021,3.48492,-1,0,0,0,0,0,0,0,-1,1,0,-1,0,0,0,0,0,0,1,0,0,0,40.718345,-73.980521,3,1,2,11,7,1,0,1,0,5,12,0,0,4,2,10,0,6,15,4,0,3,92,5,0,0,2009,18,736,486,1358,2.230983302,1078,34,1014,118,1047,1391,300,2,2405,2797,383,1744,648,745,810.01472754,2.6204786673,0.800448251,13.9188698658041
"53","360610022021",1.79849,0.105084,0.613162,5.36522,3.54843,0.412245,1.33697,0.337031,1.09327,0.681225,4.73671,0.0713213,0.057853,1.84262,0.925562,5.87508,0.556924,0.937603,6.23729,0.69376,0.492413,1.72176,0.320317,40.9414,1.18105,-1,0,0,0,0,0,0,0,-1,1,0,-1,0,0,0,0,0,0,1,0,0,0,40.721302,-73.981027,2,0,0,3,2,0,1,1,1,2,6,0,0,2,1,6,1,1,3,1,2,1,36,0,0,0,2009,8,340,240,1064,1.80866426,1108,48,475,91,1125,1714,180,0,2189,1648,227,1462,209,1330,281.95488722,1.6799373818,0.5591569404,6.16843633488624
"54","360610024001",4.1129,0.189936,1.16972,15.0875,8.60657,0.875463,2.76201,0.668622,2.39962,1.33287,12.116,0.160175,0.116599,3.86491,1.74886,12.5386,1.56916,2.4082,11.451,1.55031,0.418421,2.86836,0.582553,92.312,3.71358,-1,0,0,0,0,0,0,0,-1,1,0,-1,0,0,0,0,0,0,1,0,0,0,40.723764,-73.974144,0,1,1,19,6,1,6,1,2,8,12,0,0,5,4,11,2,3,14,2,0,2,102,2,0,0,2009,37,478,799,1990,2.571217712,1355,25,1945,174,1501,1546,732,1,3491,1750,879,831,791,1270,954.77386935,2.7138665864,1.2593206297,13.7980381097391
"55","360610024002",2.51967,0.108128,0.691151,9.27318,5.37608,0.533173,1.66941,0.399166,1.46555,0.8041,7.54572,0.0979747,0.0705775,2.35393,1.04736,7.63267,0.977826,1.52577,6.5867,0.955865,0.223413,1.59979,0.343954,56.1511,2.35,-1,0,0,0,0,0,0,0,-1,1,0,-1,0,0,0,0,0,0,1,0,0,0,40.72581,-73.973519,0,0,0,5,3,0,1,1,1,2,4,0,1,3,1,3,1,1,3,1,0,1,35,2,1,0,2009,24,217,485,1139,2.632791328,738,3,1332,108,804,611,494,4,1943,1006,864,534,691,611,438.98156277,2.2271263628,0.5391893611,8.32536997317963
"56","360610025001",5.91354,0.174641,1.29093,16.5101,11.7713,1.19409,3.41851,0.845533,3.07277,1.66946,16.0973,0.231666,0.143118,4.84248,2.11611,15.907,1.77065,3.39038,15.2715,2.12824,0.332798,2.60916,0.659775,115.45,4.08864,-1,0,0,0,0,0,0,0,-1,1,0,-1,0,0,1,0,0,-1,1,0,0,0,40.710283,-73.999141,3,1,0,16,21,1,4,1,2,5,16,0,0,4,3,9,0,2,9,1,2,0,102,2,0,0,2009,19,1314,542,1681,2.449713818,1223,4,1168,88,1315,1828,468,5,2996,1710,1637,1092,1102,560,951.81439619,2.8039723148,0.9691037607,15.6597918542242
"57","360610026011",1.76307,0.101212,0.582152,5.18039,3.38901,0.41821,1.32433,0.348456,1.04779,0.693568,4.60546,0.0690901,0.0555315,1.73353,0.920923,5.41756,0.527971,0.895045,6.81898,0.666817,0.383119,1.51148,0.29574,39.9179,1.16848,-1,0,0,0,0,0,0,0,-1,1,0,-1,0,0,0,0,0,0,1,0,0,0,40.722089,-73.97875,0,0,0,5,2,0,0,0,2,2,4,0,0,1,0,7,2,1,6,0,2,1,35,0,0,0,2009,11,306,337,944,2.363877822,753,43,798,111,1051,1197,337,0,1995,1033,712,1004,355,893,529.66101695,1.644880343,0.9651782974,5.04180660173123
"58","360610026012",1.87055,0.0911203,0.55523,5.37936,3.53773,0.435709,1.33338,0.355801,1.0524,0.71009,4.86562,0.073628,0.0559781,1.72729,0.925033,5.47214,0.555578,0.954704,6.94797,0.687093,0.299716,1.44229,0.281566,40.9005,1.2905,-1,0,0,0,0,0,0,0,-1,1,0,-1,0,0,0,0,0,0,1,0,0,0,40.723086,-73.981122,2,0,0,3,2,1,0,1,2,2,8,0,0,2,3,8,1,0,6,0,1,1,44,1,0,0,2009,22,214,250,893,2.302864939,733,31,880,94,884,897,411,1,1777,1455,796,1049,493,785,335.9462486,1.682569408,0.5576871598,5.33220032349069
"59","360610026021",2.0682,0.0900974,0.572635,5.38482,3.80441,0.454586,1.3733,0.360133,1.12464,0.702307,5.32104,0.0832593,0.0571373,1.83549,0.92065,5.83744,0.548359,1.03486,6.92912,0.74278,0.32727,1.43866,0.293413,42.5447,1.2401,-1,0,0,0,0,0,0,0,-1,1,0,-1,0,0,0,0,0,0,1,0,0,0,40.723893,-73.977439,2,0,0,3,4,0,1,1,0,2,3,0,0,1,1,8,0,1,5,1,0,2,35,0,0,0,2009,12,382,179,865,2.05561993,863,42,430,91,909,1344,172,1,1774,2069,247,1276,426,937,346.82080925,1.6835838839,0.5571216865,5.7487278047642
"60","360610026022",2.55974,0.12096,0.749109,6.67392,4.95696,0.575072,1.74582,0.449182,1.45527,0.909143,6.49372,0.100576,0.0752087,2.38386,1.20234,7.67697,0.701003,1.34262,8.56544,0.956517,0.493095,1.92977,0.390308,53.9614,1.4548,-1,0,0,0,0,0,0,0,-1,1,0,-1,0,0,0,0,0,0,1,0,0,0,40.724893,-73.979807,0,0,1,4,4,0,1,0,0,0,8,0,0,2,2,5,0,0,5,0,2,3,38,1,0,0,2009,8,324,238,1208,1.925486876,1181,71,505,72,1245,1948,157,1,2453,1710,457,1386,229,1653,331.12582781,1.8982073934,0.5993479095,7.40870766811504
"61","360610027001",2.93856,0.0732523,0.586018,7.12632,5.7254,0.57101,1.57959,0.390424,1.47858,0.780297,7.49338,0.116729,0.0679711,2.30398,0.988209,7.65864,0.768883,1.64885,7.03926,1.03754,0.167937,1.13814,0.308952,53.6574,1.66945,-1,0,0,-1,0,0,0,0,-1,1,0,-1,0,0,1,0,0,-1,1,0,0,0,40.712503,-73.998919,1,0,0,5,7,0,1,0,2,2,2,0,0,1,0,3,0,1,3,3,0,1,33,1,0,0,2009,0,978,14,687,2.047385621,612,65,20,15,577,1244,3,0,1264,1164,179,746,320,254,727.80203785,1.9637949722,0.7016244008,7.62674269712463
"62","360610028001",1.05123,0.0493626,0.316006,3.87898,2.246,0.23548,0.737945,0.179404,0.628858,0.359301,3.13299,0.0408888,0.031544,1.02754,0.473149,3.31603,0.40776,0.628395,3.21779,0.409814,0.139125,0.796713,0.158635,24.4201,0.957176,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,1,0,0,0,40.728589,-73.977116,0,0,0,8,4,0,1,0,1,2,1,0,0,0,1,2,0,0,3,0,0,0,23,0,0,0,2009,0,154,123,531,2.305825243,412,7,405,56,419,545,157,2,950,858,503,607,204,458,1506.5913371,1.3555722325,2.0623978469,3.8415594314946
"63","360610028002",2.04778,0.0891979,0.56523,6.40615,4.0384,0.442304,1.36069,0.342034,1.14317,0.664707,5.68811,0.0810514,0.0564647,1.86025,0.875065,5.98043,0.666872,1.11975,6.29822,0.756289,0.263088,1.3848,0.286125,43.9659,1.54973,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,1,0,0,0,40.727605,-73.977824,2,0,2,8,4,0,2,0,2,2,5,1,0,0,0,9,0,1,7,1,0,2,51,3,0,0,2009,17,272,269,921,2.17578125,768,73,674,104,774,1021,256,0,1695,714,565,525,431,777,868.62106406,1.8572584665,1.2487999813,6.59684710797976
"64","360610028003",1.41601,0.103037,0.554631,5.05104,2.8945,0.327869,1.10634,0.275264,0.950993,0.564763,3.78191,0.0567112,0.0496975,1.54271,0.778479,5.02031,0.526117,0.757855,4.84042,0.55937,0.404873,1.61593,0.283539,34.5895,1.1271,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,1,0,0,0,40.726378,-73.978712,2,0,1,3,2,0,0,1,1,1,0,0,0,1,1,4,0,0,5,0,0,1,23,0,0,0,2009,20,210,269,1124,2.049850449,1003,42,782,102,1026,1368,359,1,2150,1749,180,1123,296,1189,266.90391459,1.6195941627,0.5939370902,5.40173567639897
"65","360610028004",3.77595,0.125782,0.904218,10.5591,7.42765,0.80732,2.36986,0.608206,2.00337,1.18826,10.223,0.148387,0.099187,3.2479,1.53383,10.4552,1.11813,2.11247,11.3838,1.37986,0.331882,2.04093,0.466624,76.9344,2.62347,-1,0,0,0,0,0,0,0,-1,1,0,-1,0,0,0,0,0,0,1,0,0,0,40.726379,-73.975634,2,0,0,13,7,0,2,0,2,5,12,0,0,7,1,7,1,5,9,2,2,1,81,2,1,0,2009,18,212,438,1258,2.04379562,1096,33,1051,162,1061,1268,354,0,2319,2224,237,1492,316,1135,1033.3863275,2.3569880474,1.2311655349,11.3127601901074
"66","360610029001",2.3915,0.0825214,0.555317,4.72249,4.81019,0.487766,1.38711,0.344255,1.29474,0.734233,5.7376,0.0929316,0.06226,2.05008,0.949447,6.56976,0.534316,1.37251,5.97081,0.882197,0.429399,0.908103,0.302481,43.7536,1.08161,-1,0,0,0,0,0,0,0,-1,1,0,-1,0,0,1,0,0,-1,1,0,0,0,40.716191,-74.000303,2,0,0,6,5,1,1,0,1,3,9,0,0,1,0,2,1,1,6,3,0,2,45,0,1,0,2009,1,687,426,419,2.11898017,353,36,216,15,1018,1221,197,0,1437,1031,223,937,537,111,1431.9809069,1.5523362029,1.2705161896,4.94667682168699
"67","360610029002",2.81024,0.0675631,0.540005,6.29079,5.21667,0.545617,1.48131,0.376702,1.36509,0.730469,6.96541,0.112993,0.0628619,2.11689,0.919804,7.02425,0.676133,1.50389,7.1129,0.96398,0.155756,1.04518,0.285333,49.8834,1.5136,-1,0,0,-1,0,0,0,0,-1,1,0,-1,0,0,1,0,0,-1,1,0,0,0,40.716591,-73.99895,1,0,0,2,8,0,1,0,0,1,9,0,0,4,2,3,0,2,3,1,0,0,39,2,0,0,2009,1,1070,1,609,2.302788845,502,87,10,11,547,1146,6,0,1156,725,382,403,435,67,328.40722496,1.839086659,0.3179250937,6.23578241652455
"68","360610029003",4.626,0.127212,0.991128,11.4027,8.86397,0.962891,2.70517,0.698101,2.33085,1.36693,12.1092,0.180862,0.111037,3.70761,1.718,12.0603,1.21404,2.53271,13.4944,1.64601,0.304669,2.03021,0.509379,88.4539,2.76046,-1,0,0,-1,0,0,0,0,-1,1,0,-1,0,0,1,0,0,-1,1,0,1,0,40.71513,-73.997472,3,0,0,9,12,0,0,0,0,3,9,1,0,0,2,7,0,2,6,2,0,5,67,6,0,0,2009,0,2129,6,1200,2.496158068,911,73,12,31,1074,2262,5,0,2274,1818,603,1274,736,103,750,2.4338501695,0.7892867479,10.6657319051489
"69","360610029004",2.25778,0.0801326,0.576351,4.39795,4.36323,0.492114,1.46293,0.373785,1.21707,0.773206,5.45968,0.0866427,0.0613049,2.00398,1.01137,6.24453,0.472871,1.2088,6.91697,0.836538,0.502728,1.06234,0.309093,43.2205,1.04912,-1,0,0,0,0,0,0,0,-1,1,0,-1,0,0,1,0,0,-1,1,0,0,0,40.712438,-74.001946,3,0,1,5,5,0,1,0,0,1,11,0,0,1,3,9,1,1,7,2,0,1,53,1,0,0,2009,2,575,295,422,2.008902077,337,29,356,14,1109,1175,5,4,1531,803,26,761,312,636,1184.8341232,1.4811385233,1.1368933253,4.76145648594823
"70","360610030012",0.980371,0.0666077,0.361326,2.96851,1.91187,0.226337,0.724727,0.183032,0.616077,0.377563,2.55509,0.0391729,0.0326844,1.01717,0.505191,3.3283,0.314483,0.50767,3.50104,0.379221,0.312312,1.04876,0.186356,22.8004,0.656558,-1,0,0,-1,0,0,0,0,-1,1,0,-1,0,0,1,0,0,-1,1,0,0,0,40.720755,-73.988403,2,0,1,0,6,0,1,1,0,0,3,0,0,1,0,3,0,1,3,1,1,2,26,0,0,0,2009,1,395,30,705,1.891598916,738,39,269,66,691,1127,80,0,1396,1674,118,1460,98,824,0,1.0880601434,0,3.32902280214149
"71","360610030014",0.780684,0.0483709,0.276325,2.37321,1.49596,0.180921,0.589223,0.150391,0.478809,0.302524,2.01004,0.0313024,0.0255053,0.796266,0.410543,2.54914,0.244803,0.388839,2.8165,0.297157,0.219286,0.784622,0.142667,17.9337,0.540585,-1,0,0,-1,0,0,0,0,-1,1,0,-1,0,0,1,0,0,-1,1,0,0,0,40.720033,-73.986009,0,0,1,2,0,0,0,0,0,1,1,0,0,1,2,1,0,1,5,0,1,0,17,0,1,0,2009,4,292,44,494,2.015968064,501,9,276,48,516,734,115,0,1010,971,93,734,170,507,404.8582996,0.8642434691,0.8427404233,2.5639216852352
"72","360610030021",1.25268,0.0899757,0.507197,4.61095,2.65858,0.3008,1.03819,0.254284,0.847021,0.529427,3.4141,0.0490807,0.0464818,1.44518,0.738244,4.66162,0.480339,0.689336,4.43295,0.515057,0.42819,1.53235,0.264907,31.8192,1.03229,-1,0,0,0,0,0,0,0,-1,1,0,-1,0,0,0,0,0,-1,1,0,0,0,40.722561,-73.984624,1,0,0,3,5,0,0,0,0,1,2,0,0,1,2,5,0,1,0,0,1,1,24,1,0,0,2009,9,209,145,979,1.829338447,1043,64,481,78,946,1444,228,1,1925,1766,265,1754,14,1255,306.4351379,1.5284339095,0.6506251423,5.26845642142024
"73","360610030022",3.27404,0.0702537,0.609945,7.09103,6.29935,0.642391,1.71186,0.430796,1.59618,0.836323,8.38438,0.128552,0.0707994,2.46293,1.03403,8.25819,0.788152,1.84365,8.42872,1.15684,0.145356,1.07076,0.31975,58.3333,1.679,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,-1,1,0,0,0,40.723413,-73.986964,9,0,0,11,3,1,2,0,2,4,15,0,0,0,1,16,0,3,8,3,0,3,82,0,1,0,2009,3,226,110,651,1.541775457,766,14,309,33,530,872,60,2,1181,878,178,567,269,747,1689.7081413,1.958830605,1.5512556004,8.8324636437983
"74","360610031001",1.32685,0.126676,0.530251,3.58879,2.59446,0.30549,0.982366,0.251383,0.915085,0.515966,3.40846,0.0536765,0.0482209,1.43644,0.701649,4.73254,0.437842,0.693018,4.85472,0.512105,0.514001,1.50804,0.284609,31.1498,0.827145,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,1,0,0,-1,0,0,0,0,40.715385,-74.004285,0,0,0,5,3,0,0,0,0,1,4,0,0,3,3,5,0,1,2,1,1,0,30,1,0,0,2009,3,712,122,1346,1.874655647,726,130,214,104,1204,2336,58,1,2550,1220,172,917,238,1550,371.47102526,1.2778150983,1.3932272437,4.04514974071571
"75","360610032001",1.20451,0.082757,0.436952,3.61469,2.43963,0.285716,0.91044,0.232664,0.765181,0.481775,3.18702,0.0471305,0.0418576,1.27945,0.647835,4.17668,0.399589,0.651657,4.57512,0.476335,0.380608,1.29969,0.231914,28.6535,0.804264,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,1,0,0,0,40.727123,-73.984205,0,0,0,3,1,2,3,0,1,0,5,0,0,1,0,3,0,0,5,0,1,2,27,0,0,0,2009,6,188,43,905,1.630639098,1064,79,120,64,830,1615,27,0,1735,1329,189,1159,20,1407,331.49171271,1.2850060981,0.8299466898,4.38390909622073
"76","360610032002",0.668684,0.0344308,0.20653,1.64082,1.22231,0.14988,0.463514,0.120177,0.371288,0.240225,1.6835,0.0260269,0.0196497,0.621341,0.315218,2.00883,0.174102,0.325448,2.43901,0.245092,0.160467,0.569699,0.106034,14.1825,0.370208,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,1,0,0,0,40.72623,-73.984855,0,0,0,5,0,0,0,0,0,0,2,0,0,0,1,2,0,0,1,0,2,0,14,1,0,0,2009,0,98,20,365,1.62979684,443,28,41,26,357,681,11,0,722,768,174,537,10,567,1369.8630137,0.4951961169,3.0472568594,1.99049549646271
"77","360610032003",4.42829,0.0981851,0.854242,11.3931,9.10013,0.871276,2.38907,0.583668,2.26627,1.19244,11.6367,0.171328,0.104018,3.52266,1.49645,11.8552,1.25748,2.66497,10.4183,1.619,0.179877,1.5746,0.455132,82.8781,2.74571,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,1,0,0,0,40.725339,-73.985505,3,1,0,13,9,0,2,0,3,2,11,0,0,4,0,11,1,3,6,0,1,6,76,0,0,0,2009,4,285,46,937,1.748657358,931,15,158,39,691,1470,39,0,1628,1523,201,1175,323,1215,1387.4066169,2.433007909,1.1410415076,13.3367640508001
"78","360610032006",2.63078,0.0946593,0.613021,6.1749,5.3979,0.509801,1.42917,0.342762,1.45999,0.727404,6.25077,0.101578,0.0680907,2.20546,0.960496,7.71499,0.712704,1.54146,5.99344,0.982337,0.363141,1.38771,0.337607,49.3708,1.37064,-1,0,0,0,0,0,0,0,-1,1,0,-1,0,0,0,0,0,0,1,0,0,0,40.724375,-73.983237,0,0,0,4,2,0,2,0,1,4,6,0,0,0,2,11,0,0,9,4,0,1,47,1,0,0,2009,7,264,79,960,1.704545455,924,88,240,85,867,1587,50,2,1827,979,314,997,177,1340,416.66666667,1.8204926881,0.6477837698,7.32466585682888
"79","360610032007",0.92839,0.0446807,0.288851,2.37564,1.79964,0.225146,0.693244,0.186394,0.528226,0.378956,2.40434,0.0347558,0.029224,0.89588,0.493658,2.86804,0.253096,0.486748,3.86045,0.357207,0.196209,0.808736,0.148717,20.8369,0.550641,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,1,0,0,0,40.72617,-73.981932,1,0,0,5,2,1,0,0,2,0,3,0,0,1,0,2,0,0,1,0,0,1,19,0,0,0,2009,1,118,34,474,1.566546763,556,27,90,36,471,855,26,0,945,800,189,846,35,730,1054.8523207,0.8652668749,2.1046959977,2.93713963407583
"80","360610033001",1.77931,0.119424,0.719157,6.13139,3.59123,0.432671,1.48461,0.367977,1.18917,0.751986,4.66988,0.0701735,0.064965,1.99788,1.04744,6.3564,0.615201,0.920991,6.78612,0.71724,0.600208,2.11856,0.369768,44.2614,1.35963,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,1,0,0,0,0,0,0,0,40.717617,-74.004714,1,0,0,7,3,0,0,0,0,0,1,0,0,3,1,14,0,0,7,0,1,2,41,1,0,0,2009,5,327,65,1252,1.840782123,1432,142,120,73,1384,2516,31,0,2636,1972,327,1724,0,2135,559.10543131,1.8134214779,1.1416660822,6.98168752676829
"81","360610034002",1.67393,0.075529,0.483921,4.55548,3.24639,0.367973,1.13046,0.285516,0.940865,0.581346,4.34404,0.06582,0.0481831,1.54913,0.765877,5.00264,0.480958,0.880769,5.3038,0.622655,0.326728,1.25084,0.251651,35.2973,1.06279,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,1,0,0,0,40.727976,-73.980613,1,0,1,5,6,0,1,0,1,1,1,0,0,1,0,4,0,0,4,0,0,1,30,2,1,0,2009,2,145,81,765,1.759450172,873,72,310,67,771,1226,148,1,1536,1383,297,1272,42,1092,653.59477124,1.5163309039,1.0975791794,5.31540083322379
"82","360610034003",1.15356,0.0787053,0.431616,3.83256,2.39985,0.270439,0.895184,0.223931,0.746333,0.470325,2.99978,0.0450311,0.0413769,1.26825,0.647394,4.14464,0.406921,0.62917,4.07584,0.464914,0.376748,1.32423,0.230488,27.9965,0.839221,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,1,0,0,0,40.728641,-73.9831,0,0,0,2,1,0,1,0,1,0,2,0,0,2,1,2,0,0,2,2,0,0,17,0,1,0,2009,3,173,67,838,1.529032258,1085,102,208,58,824,1454,64,0,1662,1399,110,1204,133,1297,238.66348449,1.3435329872,0.5218444069,4.79206151818306
